ID,Plot,Replicate,Bird Number,Period,Minute,Species,Sex,Detection Method,Distance,New Record,Counter-sing,Site,DateC,TimeC
3610,1,1,17,2,4,AMRE,M,S,1,1,0,Seven Lakes,18-Jun-11,6:36
5371,1,1,17,2,4,EACH,U,C,2,1,0,Seven Lakes,09-Jun-12,7:02
347,1,1,17,2,4,REVI,M,S,1,0,0,Spotted Hardwood,11-Jun-10,6:14
2990,1,1,17,2,5,LEFL,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6178,1,1,17,2,4,YBSA,U,C,1,0,0,Spotted Hardwood,06-Jun-12,8:05
3124,1,1,17,2,5,SCTA,M,S,2,0,0,Stuart Lake,06-Jun-11,6:24
5722,1,1,17,2,3,LEFL,M,S,2,0,1,Stuart Lake,06-Jun-12,6:01
3271,1,1,17,2,3,REVI,M,S,2,0,0,Tahquamenon,07-Jun-11,6:34
8041,1,1,17,1,3,GCFL,U,C,2,1,0,Tahquamenon,08-Jun-12,6:07
7379,1,1,17,1,3,OVEN,M,S,2,1,0,West Branch,07-Jun-12,7:32
309,1,1,18,1,3,BTBW,M,S,2,1,1,414,11-Jun-10,5:31
3065,1,1,18,2,5,AMGO,U,C,2,0,1,414,06-Jun-11,5:36
5062,1,1,18,1,3,YBSA,M,S,2,1,0,Barfield Lakes,04-Jun-12,7:24
1246,1,1,18,2,4,BTBW,M,S,1,1,0,Beaver Basin,17-Jun-10,5:32
3429,1,1,18,2,6,RBGR,M,S,1,1,0,Beaver Basin,16-Jun-11,6:19
7555,1,1,18,3,7,LEFL,M,S,1,0,1,Beaver Basin,03-Jun-12,5:39
7651,1,1,18,2,4,AMRO,M,S,2,1,0,McMahon,04-Jun-12,5:30
1183,1,1,18,2,5,UNKN,U,O,1,1,0,Seven Lakes,25-Jun-10,7:30
3611,1,1,18,2,4,BTBW,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5372,1,1,18,2,4,OVEN,M,S,1,1,1,Seven Lakes,09-Jun-12,7:02
348,1,1,18,2,4,RBGR,M,S,1,0,0,Spotted Hardwood,11-Jun-10,6:14
2991,1,1,18,2,5,LEFL,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6179,1,1,18,2,5,PISI,U,C,1,1,0,Spotted Hardwood,06-Jun-12,8:05
3125,1,1,18,2,6,RBGR,M,S,2,0,0,Stuart Lake,06-Jun-11,6:24
5723,1,1,18,2,3,PIWO,M,S,2,1,0,Stuart Lake,06-Jun-12,6:01
3272,1,1,18,2,3,BTNW,M,S,2,0,0,Tahquamenon,07-Jun-11,6:34
8042,1,1,18,1,3,AMRO,M,S,2,1,0,Tahquamenon,08-Jun-12,6:07
7380,1,1,18,1,3,PIWO,M,S,2,1,0,West Branch,07-Jun-12,7:32
310,1,1,19,1,3,LEFL,M,S,2,0,1,414,11-Jun-10,5:31
3066,1,1,19,3,6,REVI,M,S,1,0,0,414,06-Jun-11,5:36
5063,1,1,19,1,3,BTNW,M,S,2,1,0,Barfield Lakes,04-Jun-12,7:24
1247,1,1,19,2,4,YBSA,U,C,1,0,0,Beaver Basin,17-Jun-10,5:32
3430,1,1,19,3,6,RBGR,M,S,1,0,0,Beaver Basin,16-Jun-11,6:19
7556,1,1,19,3,7,AMRE,M,S,1,0,0,Beaver Basin,03-Jun-12,5:39
7652,1,1,19,2,4,YBSA,M,S,2,0,0,McMahon,04-Jun-12,5:30
1184,1,1,19,2,5,BTBW,M,S,2,1,0,Seven Lakes,25-Jun-10,7:30
3612,1,1,19,2,4,AMRO,U,C,1,0,0,Seven Lakes,18-Jun-11,6:36
5373,1,1,19,2,5,RBNU,U,C,2,1,0,Seven Lakes,09-Jun-12,7:02
349,1,1,19,2,5,SCTA,U,C,2,1,0,Spotted Hardwood,11-Jun-10,6:14
2992,1,1,19,2,6,REVI,M,S,2,0,0,Spotted Hardwood,05-Jun-11,5:58
6180,1,1,19,2,5,OVEN,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3126,1,1,19,2,6,REVI,M,S,2,0,1,Stuart Lake,06-Jun-11,6:24
5724,1,1,19,2,3,AMRE,M,S,1,0,0,Stuart Lake,06-Jun-12,6:01
3273,1,1,19,2,4,HETH,M,S,2,1,0,Tahquamenon,07-Jun-11,6:34
8043,1,1,19,1,3,RBGR,M,S,2,1,0,Tahquamenon,08-Jun-12,6:07
7381,1,1,19,2,3,UNKN,M,S,1,1,0,West Branch,07-Jun-12,7:32
311,1,1,20,1,3,LEFL,M,S,2,0,1,414,11-Jun-10,5:31
3067,1,1,20,3,6,REVI,M,S,2,0,0,414,06-Jun-11,5:36
5064,1,1,20,2,3,RESQ,U,C,1,1,0,Barfield Lakes,04-Jun-12,7:24
1248,1,1,20,2,4,SWTH,M,S,1,1,0,Beaver Basin,17-Jun-10,5:32
3431,1,1,20,3,6,REVI,M,S,2,0,0,Beaver Basin,16-Jun-11,6:19
7557,1,1,20,3,7,REVI,M,S,1,0,0,Beaver Basin,03-Jun-12,5:39
7653,1,1,20,2,4,NAWA,M,S,2,0,0,McMahon,04-Jun-12,5:30
1185,1,1,20,2,5,YBSA,U,C,2,0,0,Seven Lakes,25-Jun-10,7:30
3613,1,1,20,2,5,RBGR,M,S,2,1,0,Seven Lakes,18-Jun-11,6:36
5374,1,1,20,2,6,OVEN,M,S,2,0,1,Seven Lakes,09-Jun-12,7:02
350,1,1,20,2,6,SWTH,M,S,1,0,0,Spotted Hardwood,11-Jun-10,6:14
2993,1,1,20,3,6,YBSA,M,O,2,1,0,Spotted Hardwood,05-Jun-11,5:58
6181,1,1,20,2,6,LEFL,U,C,1,1,0,Spotted Hardwood,06-Jun-12,8:05
3127,1,1,20,3,6,EACH,U,C,2,1,0,Stuart Lake,06-Jun-11,6:24
5725,1,1,20,2,3,REVI,M,S,1,0,1,Stuart Lake,06-Jun-12,6:01
3274,1,1,20,2,4,WIWR,M,S,2,0,0,Tahquamenon,07-Jun-11,6:34
8044,1,1,20,2,3,BLBW,M,S,1,0,1,Tahquamenon,08-Jun-12,6:07
7382,1,1,20,2,3,NAWA,M,S,1,0,0,West Branch,07-Jun-12,7:32
312,1,1,21,1,3,LEFL,M,S,1,0,1,414,11-Jun-10,5:31
3068,1,1,21,3,7,CSWA,M,S,2,0,0,414,06-Jun-11,5:36
5065,1,1,21,2,3,BHVI,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:24
1249,1,1,21,2,4,BTNW,M,S,2,1,0,Beaver Basin,17-Jun-10,5:32
3432,1,1,21,3,6,EACH,M,C,2,0,0,Beaver Basin,16-Jun-11,6:19
7558,1,1,21,3,8,LEFL,M,S,2,0,1,Beaver Basin,03-Jun-12,5:39
7654,1,1,21,2,5,RBGR,M,S,2,0,0,McMahon,04-Jun-12,5:30
1186,1,1,21,2,6,AMRE,M,S,1,1,0,Seven Lakes,25-Jun-10,7:30
3614,1,1,21,2,5,BTNW,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5375,1,1,21,2,6,WIWR,M,S,2,0,0,Seven Lakes,09-Jun-12,7:02
351,1,1,21,2,6,BTNW,M,S,2,1,0,Spotted Hardwood,11-Jun-10,6:14
2994,1,1,21,3,6,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6182,1,1,21,2,6,RBGR,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3128,1,1,21,3,6,REVI,M,S,1,0,1,Stuart Lake,06-Jun-11,6:24
5726,1,1,21,2,4,REVI,M,S,2,0,1,Stuart Lake,06-Jun-12,6:01
3275,1,1,21,2,4,BTNW,M,S,1,0,1,Tahquamenon,07-Jun-11,6:34
8045,1,1,21,2,3,BLBW,M,S,1,1,1,Tahquamenon,08-Jun-12,6:07
7383,1,1,21,2,3,NAWA,M,S,1,0,0,West Branch,07-Jun-12,7:32
313,1,1,22,2,4,EAWP,M,S,1,0,0,414,11-Jun-10,5:31
3069,1,1,22,3,7,BTBW,M,S,1,0,0,414,06-Jun-11,5:36
5066,1,1,22,2,3,RBNU,U,C,2,0,0,Barfield Lakes,04-Jun-12,7:24
1250,1,1,22,2,5,OVEN,M,S,1,0,1,Beaver Basin,17-Jun-10,5:32
3433,1,1,22,3,7,OVEN,M,S,1,0,0,Beaver Basin,16-Jun-11,6:19
7655,1,1,22,2,5,BAWW,M,S,1,1,0,McMahon,04-Jun-12,5:30
1187,1,1,22,2,6,RBGR,M,S,1,0,0,Seven Lakes,25-Jun-10,7:30
3615,1,1,22,2,6,HETH,M,S,2,1,0,Seven Lakes,18-Jun-11,6:36
5376,1,1,22,2,6,MAWA,M,S,2,1,0,Seven Lakes,09-Jun-12,7:02
352,1,1,22,2,6,SCTA,M,S,1,0,0,Spotted Hardwood,11-Jun-10,6:14
2995,1,1,22,3,6,REVI,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6183,1,1,22,2,6,AMCR,U,C,2,1,0,Spotted Hardwood,06-Jun-12,8:05
3129,1,1,22,3,6,REVI,M,S,2,0,1,Stuart Lake,06-Jun-11,6:24
5727,1,1,22,2,4,BTNW,M,S,1,0,0,Stuart Lake,06-Jun-12,6:01
3276,1,1,22,2,4,BLBW,M,S,1,0,0,Tahquamenon,07-Jun-11,6:34
8046,1,1,22,2,3,MYWA,M,S,1,0,0,Tahquamenon,08-Jun-12,6:07
7384,1,1,22,2,4,RBNU,U,C,1,1,0,West Branch,07-Jun-12,7:32
314,1,1,23,2,5,AMGO,M,S,1,0,0,414,11-Jun-10,5:31
3070,1,1,23,3,7,LEFL,M,S,1,0,0,414,06-Jun-11,5:36
5067,1,1,23,2,3,NAWA,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:24
1251,1,1,23,2,5,MYWA,M,S,2,1,0,Beaver Basin,17-Jun-10,5:32
3434,1,1,23,3,7,REVI,M,S,1,0,1,Beaver Basin,16-Jun-11,6:19
7656,1,1,23,2,5,YSFL,U,O,1,0,0,McMahon,04-Jun-12,5:30
1188,1,1,23,2,6,BTBW,M,S,2,0,0,Seven Lakes,25-Jun-10,7:30
3616,1,1,23,2,6,OVEN,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5377,1,1,23,3,6,AMRE,M,S,1,0,0,Seven Lakes,09-Jun-12,7:02
353,1,1,23,2,6,SWTH,M,S,1,0,0,Spotted Hardwood,11-Jun-10,6:14
2996,1,1,23,3,7,AMGO,M,S,2,0,0,Spotted Hardwood,05-Jun-11,5:58
6184,1,1,23,2,6,AMCR,U,C,2,1,0,Spotted Hardwood,06-Jun-12,8:05
3130,1,1,23,3,7,CEDW,U,C,2,1,0,Stuart Lake,06-Jun-11,6:24
5728,1,1,23,2,4,VEER,M,S,2,0,0,Stuart Lake,06-Jun-12,6:01
3277,1,1,23,2,4,SWTH,U,C,1,0,0,Tahquamenon,07-Jun-11,6:34
8047,1,1,23,2,3,BTBW,M,S,1,0,0,Tahquamenon,08-Jun-12,6:07
7385,1,1,23,2,4,AMRO,U,C,1,1,0,West Branch,07-Jun-12,7:32
315,1,1,24,2,5,CSWA,M,S,1,0,0,414,11-Jun-10,5:31
3071,1,1,24,3,8,YBSA,M,O,2,0,0,414,06-Jun-11,5:36
5068,1,1,24,2,4,MYWA,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:24
1252,1,1,24,2,5,WIWR,M,S,2,1,0,Beaver Basin,17-Jun-10,5:32
3435,1,1,24,3,8,HAWO,U,C,2,0,0,Beaver Basin,16-Jun-11,6:19
7657,1,1,24,2,6,BTNW,M,S,1,0,0,McMahon,04-Jun-12,5:30
1189,1,1,24,2,6,REVI,M,S,1,0,1,Seven Lakes,25-Jun-10,7:30
3617,1,1,24,3,6,REVI,M,S,1,0,1,Seven Lakes,18-Jun-11,6:36
5378,1,1,24,3,6,UNWA,U,C,1,0,0,Seven Lakes,09-Jun-12,7:02
354,1,1,24,2,6,OVEN,M,S,2,0,1,Spotted Hardwood,11-Jun-10,6:14
2997,1,1,24,3,7,BTNW,M,S,1,0,0,Spotted Hardwood,05-Jun-11,5:58
6185,1,1,24,3,6,REVI,M,S,1,0,1,Spotted Hardwood,06-Jun-12,8:05
3132,1,1,24,3,7,CEDW,U,C,2,1,0,Stuart Lake,06-Jun-11,6:24
5729,1,1,24,2,4,OVEN,M,S,2,0,0,Stuart Lake,06-Jun-12,6:01
3278,1,1,24,2,4,AMRE,M,S,2,1,0,Tahquamenon,07-Jun-11,6:34
8048,1,1,24,2,3,AMRO,U,C,1,0,0,Tahquamenon,08-Jun-12,6:07
7386,1,1,24,2,4,AMRO,M,S,1,0,1,West Branch,07-Jun-12,7:32
316,1,1,25,2,6,REVI,M,S,1,0,1,414,11-Jun-10,5:31
3072,1,1,25,3,8,BTNW,M,S,2,0,0,414,06-Jun-11,5:36
5069,1,1,25,2,4,SWSP,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:24
1253,1,1,25,2,6,BTNW,M,S,1,1,1,Beaver Basin,17-Jun-10,5:32
3436,1,1,25,3,8,BTNW,M,S,2,0,0,Beaver Basin,16-Jun-11,6:19
7658,1,1,25,2,6,AMGO,U,C,1,0,0,McMahon,04-Jun-12,5:30
1190,1,1,25,2,6,REVI,M,S,1,0,1,Seven Lakes,25-Jun-10,7:30
3618,1,1,25,3,6,REVI,M,S,2,0,1,Seven Lakes,18-Jun-11,6:36
5379,1,1,25,3,6,NOPA,M,S,1,0,0,Seven Lakes,09-Jun-12,7:02
355,1,1,25,2,6,REVI,M,S,1,0,0,Spotted Hardwood,11-Jun-10,6:14
2998,1,1,25,3,7,OVEN,M,S,1,0,0,Spotted Hardwood,05-Jun-11,5:58
6186,1,1,25,3,6,AMRO,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3133,1,1,25,3,7,BTBW,M,S,2,0,0,Stuart Lake,06-Jun-11,6:24
5730,1,1,25,2,5,BTBW,M,S,2,1,0,Stuart Lake,06-Jun-12,6:01
3279,1,1,25,2,5,MYWA,M,S,1,0,0,Tahquamenon,07-Jun-11,6:34
8049,1,1,25,2,3,AMRE,M,S,1,0,1,Tahquamenon,08-Jun-12,6:07
7387,1,1,25,2,4,AMRO,M,S,2,0,1,West Branch,07-Jun-12,7:32
317,1,1,26,2,6,REVI,M,S,2,0,1,414,11-Jun-10,5:31
3073,1,1,26,3,8,BTBW,M,S,2,0,0,414,06-Jun-11,5:36
5070,1,1,26,2,4,WTSP,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:24
1254,1,1,26,2,6,AMRO,M,S,2,0,0,Beaver Basin,17-Jun-10,5:32
3437,1,1,26,3,9,OVEN,M,S,2,1,0,Beaver Basin,16-Jun-11,6:19
7659,1,1,26,2,6,CSWA,M,S,1,0,0,McMahon,04-Jun-12,5:30
1191,1,1,26,3,7,VEER,U,C,2,1,0,Seven Lakes,25-Jun-10,7:30
3619,1,1,26,3,7,AMRE,M,S,1,0,0,Seven Lakes,18-Jun-11,6:36
5380,1,1,26,3,6,OVEN,M,S,1,0,1,Seven Lakes,09-Jun-12,7:02
356,1,1,26,3,7,OVEN,M,S,2,1,1,Spotted Hardwood,11-Jun-10,6:14
2999,1,1,26,3,8,AMRO,U,C,1,0,0,Spotted Hardwood,05-Jun-11,5:58
6187,1,1,26,3,6,LEFL,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3134,1,1,26,3,7,BTNW,M,S,1,0,0,Stuart Lake,06-Jun-11,6:24
5731,1,1,26,2,5,REVI,M,S,1,0,1,Stuart Lake,06-Jun-12,6:01
3280,1,1,26,2,5,OVEN,M,S,2,0,1,Tahquamenon,07-Jun-11,6:34
8050,1,1,26,2,3,AMRE,M,S,1,0,1,Tahquamenon,08-Jun-12,6:07
7388,1,1,26,2,4,REVI,M,S,1,1,0,West Branch,07-Jun-12,7:32
318,1,1,27,2,6,REVI,M,S,2,0,1,414,11-Jun-10,5:31
3074,1,1,27,3,9,CORA,U,O,2,0,1,414,06-Jun-11,5:36
5071,1,1,27,2,4,HETH,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:24
1255,1,1,27,2,6,REVI,M,S,1,0,1,Beaver Basin,17-Jun-10,5:32
7660,1,1,27,3,6,REVI,M,S,1,0,1,McMahon,04-Jun-12,5:30
1192,1,1,27,3,7,UNKN,U,C,1,1,0,Seven Lakes,25-Jun-10,7:30
3620,1,1,27,3,7,BTNW,M,S,1,0,0,Seven Lakes,18-Jun-11,6:36
5381,1,1,27,3,6,WIWR,M,S,2,0,0,Seven Lakes,09-Jun-12,7:02
357,1,1,27,3,7,YBSA,M,O,2,0,0,Spotted Hardwood,11-Jun-10,6:14
3000,1,1,27,3,8,LEFL,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6188,1,1,27,3,6,LEFL,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3135,1,1,27,3,8,RUGR,M,O,2,0,0,Stuart Lake,06-Jun-11,6:24
5732,1,1,27,2,5,AMRO,U,C,1,0,0,Stuart Lake,06-Jun-12,6:01
3281,1,1,27,2,5,OVEN,M,S,2,1,1,Tahquamenon,07-Jun-11,6:34
8051,1,1,27,2,4,GCFL,U,C,2,0,1,Tahquamenon,08-Jun-12,6:07
7389,1,1,27,2,5,BLBW,M,S,2,1,0,West Branch,07-Jun-12,7:32
319,1,1,28,2,6,REVI,M,S,2,0,1,414,11-Jun-10,5:31
3075,1,1,28,3,10,EAWP,M,S,1,0,0,414,06-Jun-11,5:36
5072,1,1,28,2,4,OSFL,M,S,2,1,0,Barfield Lakes,04-Jun-12,7:24
1256,1,1,28,2,6,REVI,M,S,2,0,1,Beaver Basin,17-Jun-10,5:32
7661,1,1,28,3,6,REVI,M,S,2,0,1,McMahon,04-Jun-12,5:30
1193,1,1,28,3,7,EACH,U,C,1,1,0,Seven Lakes,25-Jun-10,7:30
3621,1,1,28,3,7,BTNW,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5382,1,1,28,3,7,HETH,M,S,2,1,0,Seven Lakes,09-Jun-12,7:02
358,1,1,28,3,7,MYWA,M,S,2,1,0,Spotted Hardwood,11-Jun-10,6:14
3001,1,1,28,3,8,LEFL,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6189,1,1,28,3,7,AMCR,U,C,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3136,1,1,28,3,8,OVEN,M,S,1,0,0,Stuart Lake,06-Jun-11,6:24
5733,1,1,28,2,5,YBSA,U,C,1,1,0,Stuart Lake,06-Jun-12,6:01
3282,1,1,28,2,5,BRCR,M,S,1,0,0,Tahquamenon,07-Jun-11,6:34
8052,1,1,28,2,4,GCFL,U,C,2,1,1,Tahquamenon,08-Jun-12,6:07
7390,1,1,28,2,5,CAWA,M,S,2,0,0,West Branch,07-Jun-12,7:32
320,1,1,29,2,6,BTBW,M,S,1,0,1,414,11-Jun-10,5:31
3076,1,1,29,3,10,OVEN,M,S,1,0,0,414,06-Jun-11,5:36
5073,1,1,29,2,5,WIWR,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:24
1257,1,1,29,2,6,OVEN,M,S,2,0,0,Beaver Basin,17-Jun-10,5:32
7662,1,1,29,3,7,YBSA,M,S,2,0,0,McMahon,04-Jun-12,5:30
1194,1,1,29,3,8,BTNW,M,S,2,0,0,Seven Lakes,25-Jun-10,7:30
3622,1,1,29,3,7,HETH,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5383,1,1,29,3,7,BTBW,M,S,1,1,0,Seven Lakes,09-Jun-12,7:02
359,1,1,29,3,8,BTNW,M,S,2,0,0,Spotted Hardwood,11-Jun-10,6:14
3002,1,1,29,3,8,LEFL,M,S,2,0,1,Spotted Hardwood,05-Jun-11,5:58
6190,1,1,29,3,7,AMCR,U,C,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3137,1,1,29,3,9,AMRO,U,C,1,0,0,Stuart Lake,06-Jun-11,6:24
5734,1,1,29,2,6,BTNW,F,O,1,1,0,Stuart Lake,06-Jun-12,6:01
3283,1,1,29,2,5,YBSA,U,C,2,1,0,Tahquamenon,07-Jun-11,6:34
8053,1,1,29,2,4,REVI,M,S,1,0,1,Tahquamenon,08-Jun-12,6:07
7391,1,1,29,2,5,WTSP,M,S,2,1,0,West Branch,07-Jun-12,7:32
321,1,1,30,3,7,BTBW,M,S,2,0,1,414,11-Jun-10,5:31
5074,1,1,30,2,5,BAWW,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:24
1258,1,1,30,2,6,LEFL,U,C,1,0,1,Beaver Basin,17-Jun-10,5:32
7663,1,1,30,3,7,NAWA,M,S,2,0,0,McMahon,04-Jun-12,5:30
1195,1,1,30,3,8,SWTH,U,C,2,0,0,Seven Lakes,25-Jun-10,7:30
3623,1,1,30,3,8,AMRO,U,C,1,0,0,Seven Lakes,18-Jun-11,6:36
5384,1,1,30,3,7,BCCH,U,C,1,1,0,Seven Lakes,09-Jun-12,7:02
360,1,1,30,3,9,BTBW,M,S,2,1,0,Spotted Hardwood,11-Jun-10,6:14
3003,1,1,30,3,9,RBGR,M,S,1,0,0,Spotted Hardwood,05-Jun-11,5:58
6191,1,1,30,3,7,EACH,U,C,1,1,0,Spotted Hardwood,06-Jun-12,8:05
3138,1,1,30,3,9,YBSA,U,C,2,0,0,Stuart Lake,06-Jun-11,6:24
5735,1,1,30,2,6,YBSA,M,S,2,0,0,Stuart Lake,06-Jun-12,6:01
3284,1,1,30,2,6,NOPA,M,S,2,0,0,Tahquamenon,07-Jun-11,6:34
8054,1,1,30,2,4,REVI,M,S,2,0,1,Tahquamenon,08-Jun-12,6:07
7392,1,1,30,2,5,PIWO,M,S,1,0,0,West Branch,07-Jun-12,7:32
322,1,1,31,3,7,EAWP,M,S,1,0,0,414,11-Jun-10,5:31
5075,1,1,31,2,5,PIWO,M,S,2,1,0,Barfield Lakes,04-Jun-12,7:24
1259,1,1,31,2,6,LEFL,U,C,1,0,1,Beaver Basin,17-Jun-10,5:32
7664,1,1,31,3,7,MYWA,U,C,1,0,0,McMahon,04-Jun-12,5:30
1196,1,1,31,3,8,YBSA,U,C,2,0,0,Seven Lakes,25-Jun-10,7:30
3624,1,1,31,3,8,EACH,U,C,1,1,0,Seven Lakes,18-Jun-11,6:36
5385,1,1,31,3,7,RESQ,U,C,1,1,0,Seven Lakes,09-Jun-12,7:02
361,1,1,31,3,9,REVI,M,S,2,0,0,Spotted Hardwood,11-Jun-10,6:14
3004,1,1,31,3,9,WTSP,M,S,2,0,0,Spotted Hardwood,05-Jun-11,5:58
6192,1,1,31,3,8,REVI,M,S,2,0,1,Spotted Hardwood,06-Jun-12,8:05
3139,1,1,31,3,9,AMRO,M,S,2,1,0,Stuart Lake,06-Jun-11,6:24
5736,1,1,31,3,6,BTBW,M,S,2,0,0,Stuart Lake,06-Jun-12,6:01
3285,1,1,31,3,6,REVI,M,S,2,0,1,Tahquamenon,07-Jun-11,6:34
8055,1,1,31,2,4,BTNW,M,S,2,0,0,Tahquamenon,08-Jun-12,6:07
7393,1,1,31,2,5,BLBW,M,S,2,1,0,West Branch,07-Jun-12,7:32
323,1,1,32,3,7,LEFL,M,S,1,0,1,414,11-Jun-10,5:31
5076,1,1,32,2,5,SWTH,M,S,1,0,0,Barfield Lakes,04-Jun-12,7:24
1260,1,1,32,2,6,BTBW,M,S,1,0,0,Beaver Basin,17-Jun-10,5:32
7665,1,1,32,3,8,BHVI,M,S,1,0,0,McMahon,04-Jun-12,5:30
1197,1,1,32,3,9,NOPA,M,S,2,1,0,Seven Lakes,25-Jun-10,7:30
3625,1,1,32,3,8,RBGR,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5386,1,1,32,3,8,AMRO,M,S,2,0,0,Seven Lakes,09-Jun-12,7:02
362,1,1,32,3,9,EACH,U,C,2,0,0,Spotted Hardwood,11-Jun-10,6:14
3005,1,1,32,3,10,YBSA,U,C,2,0,0,Spotted Hardwood,05-Jun-11,5:58
6193,1,1,32,3,8,AMRE,M,S,1,0,0,Spotted Hardwood,06-Jun-12,8:05
3140,1,1,32,3,10,MYWA,M,S,2,0,0,Stuart Lake,06-Jun-11,6:24
5737,1,1,32,3,6,REVI,M,S,2,0,1,Stuart Lake,06-Jun-12,6:01
3286,1,1,32,3,6,REVI,M,S,2,0,1,Tahquamenon,07-Jun-11,6:34
8056,1,1,32,2,4,BHVI,M,S,1,0,0,Tahquamenon,08-Jun-12,6:07
7394,1,1,32,2,6,OVEN,M,S,2,0,0,West Branch,07-Jun-12,7:32
324,1,1,33,3,7,LEFL,M,S,1,0,1,414,11-Jun-10,5:31
5077,1,1,33,2,5,REVI,M,S,2,0,0,Barfield Lakes,04-Jun-12,7:24
1261,1,1,33,3,7,BTNW,M,S,1,0,1,Beaver Basin,17-Jun-10,5:32
7666,1,1,33,3,8,PUFI,U,C,1,1,0,McMahon,04-Jun-12,5:30
1198,1,1,33,3,9,AMRO,U,C,2,1,0,Seven Lakes,25-Jun-10,7:30
3626,1,1,33,3,9,UNWO,U,O,2,0,0,Seven Lakes,18-Jun-11,6:36
5387,1,1,33,3,8,REVI,M,S,2,0,0,Seven Lakes,09-Jun-12,7:02
6194,1,1,33,3,9,AMRO,U,C,1,0,0,Spotted Hardwood,06-Jun-12,8:05
3141,1,1,33,3,10,SCTA,U,C,2,0,0,Stuart Lake,06-Jun-11,6:24
5738,1,1,33,3,6,REVI,M,S,1,0,1,Stuart Lake,06-Jun-12,6:01
3287,1,1,33,3,6,REVI,M,S,1,0,1,Tahquamenon,07-Jun-11,6:34
8057,1,1,33,2,5,OVEN,M,S,2,0,0,Tahquamenon,08-Jun-12,6:07
7395,1,1,33,2,6,YBSA,M,S,2,1,0,West Branch,07-Jun-12,7:32
325,1,1,34,3,7,LEFL,M,S,2,0,1,414,11-Jun-10,5:31
5078,1,1,34,2,5,WTSP,U,C,1,1,0,Barfield Lakes,04-Jun-12,7:24
1262,1,1,34,3,7,SWTH,M,S,1,0,0,Beaver Basin,17-Jun-10,5:32
7667,1,1,34,3,8,VEER,M,S,1,0,0,McMahon,04-Jun-12,5:30
1199,1,1,34,3,9,AMRE,M,S,2,0,0,Seven Lakes,25-Jun-10,7:30
3627,1,1,34,3,9,OVEN,M,S,2,0,0,Seven Lakes,18-Jun-11,6:36
5388,1,1,34,3,9,OVEN,M,S,2,0,1,Seven Lakes,09-Jun-12,7:02
6195,1,1,34,3,9,OVEN,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
3142,1,1,34,3,10,YBSA,M,O,2,0,0,Stuart Lake,06-Jun-11,6:24
5739,1,1,34,3,7,BTNW,M,S,2,0,0,Stuart Lake,06-Jun-12,6:01
3288,1,1,34,3,6,AMRO,M,S,2,0,0,Tahquamenon,07-Jun-11,6:34
8058,1,1,34,2,5,PIWO,U,C,2,1,0,Tahquamenon,08-Jun-12,6:07
7396,1,1,34,2,6,AMRO,M,S,1,0,1,West Branch,07-Jun-12,7:32
326,1,1,35,3,8,AMRO,U,C,1,0,0,414,11-Jun-10,5:31
5079,1,1,35,2,6,YBSA,U,C,2,0,0,Barfield Lakes,04-Jun-12,7:24
1263,1,1,35,3,7,AMRO,M,S,2,0,0,Beaver Basin,17-Jun-10,5:32
7668,1,1,35,3,9,BTNW,M,S,1,0,0,McMahon,04-Jun-12,5:30
1200,1,1,35,3,9,BLBW,M,S,1,1,0,Seven Lakes,25-Jun-10,7:30
3628,1,1,35,3,9,AMGO,U,C,1,0,0,Seven Lakes,18-Jun-11,6:36
6196,1,1,35,3,10,YBSA,M,S,2,0,0,Spotted Hardwood,06-Jun-12,8:05
5740,1,1,35,3,7,YBSA,U,C,1,0,0,Stuart Lake,06-Jun-12,6:01
3289,1,1,35,3,7,BTNW,M,S,1,0,1,Tahquamenon,07-Jun-11,6:34
